 #  1.  time
 #  2.  Total Energy
 #  3.  Total dE/dt
 #  4.  Drive 1 term
 #  5.  Heat sources (nonlocal)
 #  6.  Collisional Dissipation
 #  7.  hyp_v dissipation
 #  8.  hyp_z dissipation
 #  9.  hyp_x/y dissipation
 #  10. nonlinearity
 #  11. [Poisson err]_z,vpar
 #  12. curvature + remaining terms (if any)
 #  13. (abs(10)+abs(11)+abs(12))/abs(4): test for conservation
 #  14. change in energy: (E(t)-E(t_last_energy_calc))/(dt*istep_energy)
#        1           2           3           4           5           6           7           8           9          10          11          12          13          14
  0.0000E+00  9.5452E-02 -1.7728E-02  0.0000E+00  0.0000E+00  0.0000E+00 -1.2185E-05 -1.4945E-02  0.0000E+00  0.0000E+00 -2.7709E-03  0.0000E+00  0.0000E+00  9.5452E-02
  1.0000E+00  1.4669E-01  9.2754E-02  1.1517E-01  0.0000E+00  0.0000E+00 -8.3597E-03 -1.1163E-02  0.0000E+00  0.0000E+00 -2.8898E-03  0.0000E+00  2.5093E-02  5.1238E-02
  2.0000E+00  2.8677E-01  1.8972E-01  2.2754E-01  0.0000E+00  0.0000E+00 -1.4664E-02 -1.6769E-02  0.0000E+00  0.0000E+00 -6.3857E-03 -8.3267E-17  2.8064E-02  1.4008E-01
  3.0000E+00  5.3049E-01  2.9717E-01  3.6574E-01  0.0000E+00  0.0000E+00 -2.7159E-02 -3.0651E-02  0.0000E+00  0.0000E+00 -1.0754E-02  0.0000E+00  2.9403E-02  2.4371E-01
  4.0000E+00  8.9594E-01  4.4161E-01  5.6447E-01  0.0000E+00  0.0000E+00 -4.7132E-02 -5.6869E-02  0.0000E+00  0.0000E+00 -1.8867E-02  0.0000E+00  3.3424E-02  3.6545E-01
  5.0000E+00  1.4403E+00  6.6384E-01  8.6939E-01  0.0000E+00  0.0000E+00 -7.5766E-02 -9.8992E-02  0.0000E+00  0.0000E+00 -3.0792E-02 -4.4409E-16  3.5418E-02  5.4435E-01
  6.0000E+00  2.2564E+00  9.8565E-01  1.3106E+00  0.0000E+00  0.0000E+00 -1.1740E-01 -1.6180E-01  0.0000E+00  0.0000E+00 -4.5743E-02  1.1102E-16  3.4902E-02  8.1615E-01
  7.0000E+00  3.4591E+00  1.4521E+00  1.9578E+00  0.0000E+00  0.0000E+00 -1.8246E-01 -2.5696E-01  0.0000E+00  0.0000E+00 -6.6252E-02  0.0000E+00  3.3841E-02  1.2027E+00
  8.0000E+00  5.2328E+00  2.1364E+00  2.9101E+00  0.0000E+00  0.0000E+00 -2.8151E-01 -3.9671E-01  0.0000E+00  0.0000E+00 -9.5508E-02  0.0000E+00  3.2819E-02  1.7737E+00
  9.0000E+00  7.8571E+00  3.2036E+00  4.3754E+00  0.0000E+00  0.0000E+00 -4.2836E-01 -6.0249E-01  0.0000E+00  0.0000E+00 -1.4091E-01  0.0000E+00  3.2206E-02  2.6243E+00
  1.0000E+01  1.1862E+01  4.9314E+00  6.6927E+00  0.0000E+00  0.0000E+00 -6.4196E-01 -9.0552E-01  0.0000E+00  0.0000E+00 -2.1385E-01  1.7764E-15  3.1953E-02  4.0051E+00
  1.1000E+01  1.8025E+01  7.5889E+00  1.0256E+01  0.0000E+00  0.0000E+00 -9.7166E-01 -1.3642E+00  0.0000E+00  0.0000E+00 -3.3146E-01  0.0000E+00  3.2318E-02  6.1632E+00
  1.2000E+01  2.7516E+01  1.1674E+01  1.5742E+01  0.0000E+00  0.0000E+00 -1.4816E+00 -2.0691E+00  0.0000E+00  0.0000E+00 -5.1736E-01  1.7764E-15  3.2866E-02  9.4909E+00
  1.3000E+01  4.2048E+01  1.7800E+01  2.4026E+01  0.0000E+00  0.0000E+00 -2.2677E+00 -3.1582E+00  0.0000E+00  0.0000E+00 -8.0010E-01 -3.5527E-15  3.3301E-02  1.4531E+01
  1.4000E+01  6.4145E+01  2.7032E+01  3.6562E+01  0.0000E+00  0.0000E+00 -3.4678E+00 -4.8385E+00  0.0000E+00  0.0000E+00 -1.2233E+00 -7.1054E-15  3.3459E-02  2.2098E+01
  1.5000E+01  9.7711E+01  4.1089E+01  5.5623E+01  0.0000E+00  0.0000E+00 -5.2781E+00 -7.3970E+00  0.0000E+00  0.0000E+00 -1.8589E+00 -1.4211E-14  3.3420E-02  3.3566E+01
  1.6000E+01  1.4879E+02  6.2580E+01  8.4689E+01  0.0000E+00  0.0000E+00 -8.0207E+00 -1.1273E+01  0.0000E+00  0.0000E+00 -2.8156E+00  0.0000E+00  3.3247E-02  5.1078E+01
  1.7000E+01  2.2661E+02  9.5368E+01  1.2900E+02  0.0000E+00  0.0000E+00 -1.2204E+01 -1.7158E+01  0.0000E+00  0.0000E+00 -4.2723E+00 -4.2633E-14  3.3118E-02  7.7825E+01
  1.8000E+01  3.4522E+02  1.4535E+02  1.9658E+02  0.0000E+00  0.0000E+00 -1.8601E+01 -2.6121E+01  0.0000E+00  0.0000E+00 -6.5046E+00 -2.8422E-14  3.3090E-02  1.1861E+02
  1.9000E+01  5.2599E+02  2.2152E+02  2.9960E+02  0.0000E+00  0.0000E+00 -2.8362E+01 -3.9795E+01  0.0000E+00  0.0000E+00 -9.9205E+00 -8.5265E-14  3.3113E-02  1.8077E+02
  2.0000E+01  8.0150E+02  3.3764E+02  4.5666E+02  0.0000E+00  0.0000E+00 -4.3229E+01 -6.0649E+01  0.0000E+00  0.0000E+00 -1.5140E+01  0.0000E+00  3.3153E-02  2.7551E+02
